city,eldership,street,object_name,total_views,views_today,likes,price,price_sq,house_number,flat_number,area,rooms,floor,total_floors,year,object_type,building_type,heating,furnishing,energy_class,window_direction,qualities,facilities,equipment,security,object_id,distance_kindergarden,distance_school,distance_bus_stop,distance_shop,crimes,no2,kd10,time_cathedral,time_train_station,distance_cathedral,distance_train_station,description,contact
Vilnius, Senamiestis, Žygimantų g., 3 kambarių butas,903,0,3,572800,6350,12,132,90.21,3,1,4,2025,,Mūrinis,Centrinis kolektorinis,Dalinė apdaila,,"Vakarai, rytai",,,,,,350,250,220,280,14,213,25.33,4.5,13.5,0.9,3.4,"Prabangus 3 kambarių butas projekte „Žygimantų 12“ – Neries pakrantėje, šalia Senamiesčio
Unikali galimybė gyventi pačiame Vilniaus centre, pirmojoje Neries krantinės linijoje – ten, kur Senamiesčio ramybė susilieja su modernaus miesto ritmu.
„Žygimantų 12“ – architektūriškai išskirtinis projektas su vos 54 apartamentais, balkonais ar kiemeliais, vaizdais į upę bei Senamiesčio bokštus.
________________________________________
BUTAS NR. 132
• Plotas: 90,21 m²
• Kambarių skaičius: 3
• Aukštas: 1/4
• Langų kryptys: Rytai / Vakarai
• Ypatumai: butas su kiemeliu
________________________________________
PROJEKTO PRIVALUMAI:
• Išskirtinė vieta – Žygimantų g. 12, pirmoji Neries krantinės linija
• Ventiliuojamas fibrobetono fasadas – ilgaamžis ir modernus sprendimas
• Durys – natūralaus egzotiško medžio lukšto (alyvmedžio arba eukalipto), su žalvarinėmis arba nerūdijančio plieno rankenomis bei integruota išmaniąja spyna
• Mediniai langai kaustyti aliuminiu – elegancija be kompromisų
• Aukštos lubos – nuo 2,96 m iki 4,28 m
• Ažūrinės metalinės lubos bendrose erdvėse – modernus architektūrinis akcentas
• Bendros erdvės – kalkakmenio pakopos, šviesaus tinko sienos, akmens intarpai
• Konsjeržo erdvė – kasdieniam gyventojų patogumui
• Uždaras vidinis kiemas su žaluma ir automatine laistymo sistema
________________________________________
Tvarumo standartai:
Projektas siekia tarptautinio BREEAM sertifikato, užtikrinančio aukščiausius tvarumo, energinio efektyvumo ir komforto standartus.
________________________________________
Vieta, kuri įkvepia:
Vos žengus pro duris – Vilniaus Senamiestis, Neries krantinės, parkai, restoranai, galerijos, koncertų salės – viskas pasiekiama pėsčiomis.
Daugiau informacijos apie projektą: www.zygimantu12.lt",
Vilnius, Senamiestis, Žygimantų g., 3 kambarių butas,534,0,13,580700,6600,12,236,87.99,3,2,4,2025,,Mūrinis,Centrinis kolektorinis,Dalinė apdaila,A+,Pietūs,Aukštos lubos,Balkonas,,Šarvuotos durys Kodinė laiptinės spyna Vaizdo kameros Budintis sargas,,350,250,220,280,14,213,25.33,4.5,13.5,0.9,3.4,"Prabangus 3 kambarių butas projekte „Žygimantų 12“ – Neries pakrantėje, šalia Senamiesčio
Išskirtinė galimybė gyventi pačiame Vilniaus centre, pirmojoje Neries krantinės linijoje – ten, kur Senamiesčio ramybė susilieja su modernaus miesto ritmu.
„Žygimantų 12“ – architektūriškai išskirtinis projektas su vos 54 apartamentais, turinčiais balkonus ar kiemelius bei vaizdus į upę ir Senamiesčio bokštus.
________________________________________
BUTAS NR. 236
• Plotas: 87.99 m²
• Kambarių skaičius: 3
• Aukštas: 2 iš 4
• Langų orientacija: Pietūs
• Balkonas: į vidinį, ramų kiemą
________________________________________
PROJEKTO PRIVALUMAI:
• Išskirtinė vieta – Žygimantų g. 12, pirmoji Neries krantinės linija
• Ventiliuojamas fibrobetono fasadas – ilgaamžis ir modernus sprendimas
• Durys – natūralaus egzotiško medžio lukšto (alyvmedžio arba eukalipto), su žalvarinėmis arba nerūdijančio plieno rankenomis bei integruota išmaniąja spyna
• Langai – mediniai, kaustyti aliuminiu: elegancija ir ilgaamžiškumas
• Aukštos lubos – nuo 2,96 m iki 4,28 m
• Ažūrinės metalinės lubos bendrose erdvėse – modernus architektūrinis akcentas
• Bendrosios erdvės – kalkakmenio pakopos, šviesaus tinko sienos, akmens intarpai
• Konsjeržo erdvė – gyventojų patogumui
• Uždaras kiemas – privatumas, apželdinimas, automatinė laistymo sistema
________________________________________
Tvarumo standartai:
Projektas siekia tarptautinio BREEAM sertifikato, užtikrinančio tvarumą, energinį efektyvumą ir aukštą gyvenimo kokybę.
________________________________________
Vieta, kuri įkvepia:
Vos žengus pro duris – Vilniaus Senamiestis, Neries krantinės, miesto parkai. Geriausi restoranai, meno galerijos, muziejai, koncertų salės – vos kelių minučių atstumu.
? Daugiau informacijos: www.zygimantu12.lt",
Vilnius, Senamiestis, Žygimantų g., 3 kambarių butas,956,0,5,677900,6700,12,210,101.18,3,2,4,2025,,Mūrinis,Centrinis kolektorinis,Dalinė apdaila,,"Šiaurė, pietūs",,,,,,350,250,220,280,14,213,25.33,4.5,13.5,0.9,3.4,"Prabangus 3 kambarių butas projekte „Žygimantų 12“ – Neries pakrantėje, šalia Senamiesčio
Išskirtinė galimybė gyventi pačiame Vilniaus centre, pirmojoje Neries krantinės linijoje – ten, kur Senamiesčio ramybė susilieja su modernaus miesto ritmu.
„Žygimantų 12“ – architektūriškai išskirtinis projektas su vos 54 apartamentais, turinčiais balkonus ar kiemelius bei vaizdus į upę ir Senamiesčio bokštus.
________________________________________
BUTAS NR. 210
• Plotas: 101,18 m²
• Kambarių skaičius: 3
• Aukštas: 2 iš 4
• Langų orientacija: Pietūs / Šiaurė
• Ypatumai: svetainės langai – į upės pusę, miegamieji – į ramų vidinį kiemą
________________________________________
PROJEKTO PRIVALUMAI:
• Unikali vieta – Žygimantų g. 12, pirmoji Neries krantinės linija
• Ventiliuojamas fibrobetono fasadas – ilgaamžis ir modernus sprendimas
• Durys – natūralaus egzotiško medžio lukšto (alyvmedžio arba eukalipto), su žalvarinėmis arba nerūdijančio plieno rankenomis bei integruota išmaniąja spyna
• Langai – mediniai, kaustyti aliuminiu: ilgaamžiškumas ir elegancija be kompromisų
• Aukštos lubos – nuo 2,96 m iki 4,28 m
• Ažūrinės metalinės lubos bendrose erdvėse – architektūrinis lengvumo pojūtis
• Bendrosios erdvės – kalkakmenio pakopos, šviesaus tinko sienos, akmens intarpai
• Konsjeržo erdvė – patogiam kasdieniam aptarnavimui
• Uždaras kiemas – privatumas, apželdinimas ir automatinė laistymo sistema
________________________________________
Tvarumo standartai:
Projektas siekia tarptautinio BREEAM sertifikato, užtikrinančio tvarumą, energijos efektyvumą bei aukštą gyvenimo kokybę.
________________________________________
Vieta, kuri įkvepia:
Vos žengus pro duris – Vilniaus Senamiestis, atgimusios Neries krantinės, parkai, aukštosios kultūros židiniai: geriausi restoranai, galerijos, muziejai, koncertų salės – viskas vos kelios minutės pėsčiomis.
Daugiau informacijos: www.zygimantu12.lt",
Vilnius, Senamiestis, Žygimantų g., 4 kambarių butas,466,0,1,1079500,7600,12,344,142.04,4,3,4,2025,,Mūrinis,Centrinis kolektorinis,Dalinė apdaila,A+,"Vakarai, rytai",Aukštos lubos,Balkonas,,Šarvuotos durys Kodinė laiptinės spyna Vaizdo kameros Budintis sargas,,350,250,220,280,14,213,25.33,4.5,13.5,0.9,3.4,"Prabangus 4 kambarių butas projekte „Žygimantų 12“ – Neries pakrantėje, šalia Senamiesčio
Unikali galimybė gyventi pačiame Vilniaus centre, pirmojoje Neries krantinės linijoje – ten, kur Senamiesčio ramybė susilieja su modernaus miesto ritmu.
„Žygimantų 12“ – architektūriškai išskirtinis projektas su vos 54 apartamentais, balkonais ar kiemeliais, vaizdais į upę bei Senamiesčio bokštus.
________________________________________
BUTAS NR. 344
• Plotas: 142,04 m²
• Kambarių skaičius: 4
• Aukštas: 1/4
• Langų kryptys: Rytai / Vakarai
• Ypatumai: į vidinį, ramų kiemą, butas turi tris balkonus
________________________________________
PROJEKTO PRIVALUMAI:
• Išskirtinė vieta – Žygimantų g. 12, pirmoji Neries krantinės linija
• Ventiliuojamas fibrobetono fasadas – ilgaamžis ir modernus sprendimas
• Durys – natūralaus egzotiško medžio lukšto (alyvmedžio arba eukalipto), su žalvarinėmis arba nerūdijančio plieno rankenomis bei integruota išmaniąja spyna
• Mediniai langai kaustyti aliuminiu – elegancija be kompromisų
• Aukštos lubos – nuo 2,96 m iki 4,28 m
• Ažūrinės metalinės lubos bendrose erdvėse – modernus architektūrinis akcentas
• Bendros erdvės – kalkakmenio pakopos, šviesaus tinko sienos, akmens intarpai
• Konsjeržo erdvė – kasdieniam gyventojų patogumui
• Uždaras vidinis kiemas su žaluma ir automatine laistymo sistema
________________________________________
Tvarumo standartai:
Projektas siekia tarptautinio BREEAM sertifikato, užtikrinančio aukščiausius tvarumo, energinio efektyvumo ir komforto standartus.
________________________________________
Vieta, kuri įkvepia:
Vos žengus pro duris – Vilniaus Senamiestis, Neries krantinės, parkai, restoranai, galerijos, koncertų salės – viskas pasiekiama pėsčiomis.
Daugiau informacijos apie projektą: www.zygimantu12.lt",
Vilnius, Senamiestis, Žygimantų g., 5 kambarių butas,597,0,2,1266800,6800,12,234,186.3,5,2,4,2025,,Mūrinis,Centrinis kolektorinis,Dalinė apdaila,A+,"Šiaurė, pietūs, rytai",Aukštos lubos,Balkonas,,Šarvuotos durys Kodinė laiptinės spyna Vaizdo kameros Budintis sargas,,350,250,220,280,14,213,25.33,4.5,13.5,0.9,3.4,"Prabangus 5 kambarių butas projekte „Žygimantų 12“ – Neries pakrantėje, šalia Senamiesčio
Unikali galimybė gyventi pačiame Vilniaus centre, pirmojoje Neries krantinės linijoje – ten, kur Senamiesčio ramybė susilieja su modernaus miesto ritmu.
„Žygimantų 12“ – architektūriškai išskirtinis projektas su vos 54 apartamentais, balkonais ar kiemeliais, vaizdais į upę bei Senamiesčio bokštus.
________________________________________
BUTAS NR. 234
• Plotas: 185,30 m²
• Kambarių skaičius: 5
• Aukštas: 2/4
• Langų kryptys: Rytai / Pietūs / Šiaurė
• Ypatumai: buto langai - į vidinį ramų kiemą
________________________________________
PROJEKTO PRIVALUMAI:
• Išskirtinė vieta – Žygimantų g. 12, pirmoji Neries krantinės linija
• Fasadas: vario ir fibrobetono derinys – ilgaamžis, šiuolaikiškas dizainas
• Durys – natūralaus egzotiško medžio lukšto (alyvmedžio arba eukalipto), su žalvarinėmis arba nerūdijančio plieno rankenomis bei integruota išmaniąja spyna
• Mediniai langai kaustyti aliuminiu – elegancija be kompromisų
• Aukštos lubos – nuo 2,96 m iki 4,28 m
• Ažūrinės metalinės lubos bendrose erdvėse – modernus architektūrinis akcentas
• Bendros erdvės – kalkakmenio pakopos, šviesaus tinko sienos, akmens intarpai
• Konsjeržo erdvė – kasdieniam gyventojų patogumui
• Uždaras vidinis kiemas su žaluma ir automatine laistymo sistema
________________________________________
Tvarumo standartai:
Projektas siekia tarptautinio BREEAM sertifikato, užtikrinančio aukščiausius tvarumo, energinio efektyvumo ir komforto standartus.
________________________________________
Vieta, kuri įkvepia:
Vos žengus pro duris – Vilniaus Senamiestis, Neries krantinės, parkai, restoranai, galerijos, koncertų salės – viskas pasiekiama pėsčiomis.
Daugiau informacijos apie projektą: www.zygimantu12.lt",
Vilnius, Senamiestis, Žygimantų g., 5 kambarių butas,748,0,10,1444700,7950,12,305,181.73,5,3,4,2025,,Mūrinis,Centrinis kolektorinis,Dalinė apdaila,A+,"Šiaurė, pietūs",Aukštos lubos,Balkonas,,Šarvuotos durys Kodinė laiptinės spyna Vaizdo kameros Budintis sargas,,350,250,220,280,14,213,25.33,4.5,13.5,0.9,3.4,"Parduodamas prabangus 5 kambarių butas projekte „Žygimantų 12“ – pačiame Vilniaus centre, pirmojoje Neries krantinės linijoje.

BUTO INFORMACIJA:
• Plotas: 181,73 m²
• Kambarių skaičius: 5
• Aukštas: 3/4
• Langų kryptys: Pietūs / Šiaurė
• Erdvi svetainė su vaizdu į upę
• Miegamieji orientuoti į ramų, vidinį kiemelį

PROJEKTO PRIVALUMAI:
• Išskirtinė lokacija – Neries pakrantė, Senamiesčio pašonė
• Architektūriškai išskirtinis pastatas – tik 54 apartamentai
• Ventiliuojamas fibrobetono fasadas – ilgaamžis ir modernus sprendimas
• Durys – natūralaus egzotiško medžio lukšto (alyvmedžio arba eukalipto), su žalvarinėmis arba nerūdijančio plieno rankenomis bei integruota išmaniąja spyna
• Mediniai langai, kaustyti aliuminiu – aukščiausios kokybės sprendimai
• Konsjeržo erdvė gyventojų patogumui
• Bendrosios erdvės – akmens, kalkakmenio ir šviesaus tinko derinys
• Ažūrinės metalinės lubos – modernaus lengvumo įspūdis
• Uždaras, apželdintas kiemas su automatine laistymo sistema

Unikali galimybė įsigyti prestižinį būstą vienoje iš geidžiamiausių Vilniaus vietų.

Plačiau apie projektą: www.zygimantu12.lt",
Vilnius, Žvėrynas, Danielių g., 2 kambarių butas,953,0,36,252000,5039,6,,50.01,2,1,5,2015,,Mūrinis,Centrinis kolektorinis,Įrengtas,,,Yra liftas Uždaras kiemas Internetas Kabelinė televizija Virtuvė sujungta su kambariu,Balkonas Terasa Drabužinė,Skalbimo mašina Su baldais Šaldytuvas Virtuvės komplektas Viryklė Plastikiniai vamzdžiai Indaplovė Dušo kabina Rekuperacinė sistema,Šarvuotos durys Kodinė laiptinės spyna Vaizdo kameros,,220,300,80,120,,,,14.0,17.5,3.6,4.8,"Ieškote namų, kur derėtų kokybė, komfortas ir gamtos artumas? Tuomet šis butas kaip tik Jums. Parduodamas puikiai įrengtas 2 kambarių butas viename žaliausių ir labiausiai vilniečių vertinamų rajonų – Žvėryne. Tai ideali vieta gyvenimui – šalia Vingio parkas, Karoliniškių kraštovaizdžio draustinis, Neries pakrantė bei daugybė jaukių Žvėryno gatvelių su restoranais, kavinėmis ir kitais patogumais.

Vos kelios minutės pėsčiomis iki prekybos centro Panorama, o norint pasiekti miesto centrą, dažnai net neprireiks automobilio – Senamiestį lengvai pasieksite pėsčiomis ar dviračiu.

Projektas – „Žvėryno apartamentai“, sukurtas žinomos „JP Architektūros“ studijos, vadovaujamos Algirdo Kaušpėdo. Tai garantija kokybei ir architektūriniam vientisumui su Žvėryno aplinka.

✓ Aukštos kokybės, patogus įrengimas;
✓ Yra rekuperacinė sistema;
✓ Erdvi ir šviesi virtuvės bei svetainės zona;
✓ Miegamajame – didelė sieninė spinta.
✓ Ypatingas privalumas – įstiklinta lodžija ir terasa, kurioje galima mėgautis rytine kava ar poilsiu su arbata.
✓ Patogus drabužinės / sandėliuko sprendimas – daug vietos Jūsų daiktams;
✓ Butas parduodamas su baldais ir buitine technika - įsikelkite ir gyvenkite iš karto.
✓ Jaukus ir uždaras namo kiemas, į kurį orientuoti langai - jokio automobilių triukšmo.
✓ Ypatingai patogi vieta gyvenimui, aplink ne tik viskas ko gali prireikti, bet ir Panorama, Vingio parkas, Karoliniškių kraštovaizdžio draustinis, o iki Senamiesčio vos kelios minutės automobiliu.

Pagrindinė informacija:
・adresas: Danielių g. 6, Vilnius
・plotas: 50.01 kv.m
・aukštas: 1/5
・namo statybos metai: 2015 m
・šildymas: centrinis - kolektorinis
・Algirdo Kaušpėdo vadovaujamos studijos „JP Architektūra“ projektas.

Mokesčiai:
2024 m. lapkričio mėn. - 52.83 eur (šildymas)
2024 m. gruodžio mėn. - 80.10 eur (šildymas), 47.57 (administruojanti įmonė)
2025 m. sausio mėn. - 74.64 eur (šildymas), 47.97 (administruojanti įmonė)
2025 m. vasario mėn. - 47.02 eur (šildymas), 47.27 (administruojanti įmonė)

Susisiekimas:
~ 180 m iki parduotuvės IKI;
~ 750 m iki PC Panorama;
~ 950 m iki Boriso Nemcovo skvero;
~ 1 km iki Neries krantinės;
~ 1 km iki Vingio parko tilto.

tavo@brokerislukas.lt
+37065992442
Lukas Vilimas",+370 659 92442
Vilnius, Antakalnis, Duburio g., 3 kambarių butas,724,0,7,199900,2856,10,,70.0,3,3,4,2023,,Mūrinis,Dujinis,Įrengtas,,,Aukštos lubos Nauja kanalizacija Nauja elektros instaliacija Internetas Kabelinė televizija,Balkonas,Šildomos grindys Plastikiniai vamzdžiai Vonia Rekuperacinė sistema,Šarvuotos durys Kodinė laiptinės spyna Vaizdo kameros,,13,16,450,12,,,,24.5,21.0,10.2,9.6,"VERTA ŽINOTI
- 20 butų namas;
- namas su liftu;
- grindinis dujinis šildymas;
- antžeminė parkavimo aikštelė (+4000EUR);

ĮRENGIMAS
- dažytos sienos;
- grindys - kokybiškas parketas;
- pilnai įrengtas vonios kambarys [su santechnika];
- išvedžiota elektros instaliacija;
- sumontuotas individualus dujinis katilas;

SUPLANAVIMAS
- galimybė įsigyti butus 1-4 aukšte;
- galimybė pasirinkti langų orientaciją;
- visi butai su balkonais/terasomis;
- butai 55 - 67kv.m;

PROCESAS
- padedame suorganizuoti turto vertinimą;
- padedame finansavimo klausimais;
- paruošiame dokumentus sandoriui;
- kartu užbaigiame sandorį;

TAIP PAT SVARBU
- gyvenamoji paskirtis;
- aptverta namo teritorija;
- erdvi laiptinė;
- dviračių laikymo zona;
- vaikų žaidimų aikštelė;

Visi butai: gerasbutas.lt
Mes: savizmones.lt
Pagalba: mesdirbametaip.lt",+370 655 93900
Vilnius, Antakalnis, Duburio g., 2 kambarių butas,633,0,5,169000,2914,,,58.0,2,2,4,2023,,Mūrinis,Dujinis,Įrengtas,,,Aukštos lubos Nauja kanalizacija Nauja elektros instaliacija Internetas Kabelinė televizija,,Šildomos grindys Vonia,Šarvuotos durys Kodinė laiptinės spyna,,15,18,310,15,1,,,23.0,20.0,9.8,9.2,"VERTA ŽINOTI
- 20 butų namas;
- namas su liftu;
- grindinis dujinis šildymas;
- antžeminė parkavimo aikštelė (+4000EUR);

ĮRENGIMAS
- dažytos sienos;
- grindys - kokybiškas parketas;
- pilnai įrengtas vonios kambarys [su santechnika];
- išvedžiota elektros instaliacija;
- sumontuotas individualus dujinis katilas;

SUPLANAVIMAS
- galimybė įsigyti butus 1-4 aukšte;
- galimybė pasirinkti langų orientaciją;
- visi butai su balkonais/terasomis;
- butai 55 - 67kv.m;

PROCESAS
- padedame suorganizuoti turto vertinimą;
- padedame finansavimo klausimais;
- paruošiame dokumentus sandoriui;
- kartu užbaigiame sandorį;

TAIP PAT SVARBU
- gyvenamoji paskirtis;
- aptverta namo teritorija;
- erdvi laiptinė;
- dviračių laikymo zona;
- vaikų žaidimų aikštelė;

Visi butai: gerasbutas.lt
Mes: savizmones.lt
Pagalba: mesdirbametaip.lt",+370 655 93900
Vilnius, Senamiestis, J. Jasinskio g., 2 kambarių butas,474,0,15,222900,3911,3,,57.0,2,3,4,1954,,Mūrinis,Centrinis,Įrengtas,,,Aukštos lubos Tualetas ir vonia atskirai Uždaras kiemas Internetas Kabelinė televizija Virtuvė sujungta su kambariu,Sandėliukas Rūsys Vieta automobiliui Drabužinė,Skalbimo mašina Su baldais Šaldytuvas Virtuvės komplektas Viryklė Plastikiniai vamzdžiai Indaplovė Dušo kabina,Kodinė laiptinės spyna,,170,200,30,180,5,18.83,23.23,11.5,10.5,2.4,2.8,"VERTA ŽINOTI
- butas pačiame miesto centre;
- autentiškas mūrinis namas;
- name yra slėptuvė;
- vidinis kiemas automobilių parkavimui;
- aukštos lubos;
- atnaujintas centrinis šildymas;
- butui reikalingas kosmetiškas atsinaujinimas;

PROCESAS
- padedame suorganizuoti turto vertinimą;
- padedame finansavimo klausimais;
- paruošiame dokumentus sandoriui;
- kartu užbaigiame sandorį;

TAIP PAT SVARBU
- aptverta teritorija;
- kieme daug žalumos;
- pakeisti radiatoriai;
- plastikiniai langai su stiklo paketu;
- šalia mokyklos, parduotuvės, viešasis transportas;


Visi namai: namaipardavimui.lt
Mes: savizmones.lt
Pagalba: mesdirbametaip.lt",+370 655 93900
Vilnius, Šiaurės miestelis, Kazimiero Ladygos g., 3 kambarių butas,1081,0,19,265000,3334,1,,79.49,3,6,8,2003,,Mūrinis,Centrinis kolektorinis,Įrengtas,,"Šiaurė, vakarai, pietūs, rytai",Yra liftas,,,,,110,110,270,280,3,,,16.5,23.5,3.3,6.8,"PARDUODAMAS JAUKUS IR ERDVUS 3 KAMBARIŲ BUTAS SU DVIVIEČIU GARAŽU ŠIAURĖS MIESTELYJE, K. LADYGOS G., VILNIUJE.
BENDRA INFORMACIJA:
Skelbime kaina nurodyta BE GARAŽO. Garažo kaina papildomai 45 000 Eur.

- Buto plotas 79,49 kv.m.;
- Garažo plotas 39,14 kv.m. (2 garažai (sujungti),per visą plotą erdvus keturių aukštų stelažas , kuriame galėsite laikyti daug daiktų.Po vienu garažu yra duobė mašinos remontui.Garažas ""sausas"", nei per vieną sieną nebėga vanduo, iš garažo tiesiai pateksite į liftą. (esant poreikiui gažus galima atskirti į 2 atskirus);
- Namo statybos metai 2003 m.;
- 2 miegamieji, svetainė sujungta su virtuve, atskiri tualetas ir vonia. Vonioje yra numatyta vieta ir privestos komunikacijos dušo kabinai;
- Ekonomiškas - nedideli išlaikymo kaštai;
- Puikiai išvystyta aplinkinė miesto infrastruktūra. Per kelias minutes pasieksite viešojo transporto stotelės iš kurių patogiai nuvyksite į bet kurią miesto dalį;
- Tvarkinga aplinka, vaikų žaidimo aikštelės;
- Puikus pasirinkimas tiek gyvenimui, tiek investicijai (nuomai).

Įrengimas:

- Grindys – ąžuolinis parketas (išskyrus virtuvės zoną);
- Vonios ir tualeto kambarys – keramikinės plytelės;
- Sienos – dažytos;
- Šildymas – reguliuojamas, su individualia apskaita;
- Komunikacijos: internetas, kabelinė televizija;
- Tvarkinga, rakinama laiptinė, modernus liftas;
- Puikūs vaizdai pro langą;

Parduoda šeimininkai, NT agentai, brokeriai nepageidaujami",+370 666 48087
